company,job,number_of_evaluations
Accenture,Trading & Commercial Quantitative Analytics Associate Director,"13,886 reviews"
"Open Systems Technologies, Inc.",Senior Java Machine Learning Developer,33 reviews
BNY Mellon,Lead Product Analyst,"3,180 reviews"
JP Morgan Chase,Sr. Business Analyst,"19,910 reviews"
Darwin Recruitment,Senior ML Scientist,4 reviews
Darwin Recruitment,Data Engineer,4 reviews
Finra,"Lead Data Scientist, Technology - New York, NY or Rockville, MD",74 reviews
Feedzai,"Account Executive Fraud Solutions, Issuing, Northeast",-
Micro Focus,Account Sales Executive - IT Operations Software Portfolio,134 reviews
The Boston Consulting Group,Platinion Senior Engineer,182 reviews
Memorial Sloan Kettering,Software Engineer (Computational Pathology - Dr. Yagi Lab),639 reviews
JP Morgan Chase,Software Engineer for Athena,"19,910 reviews"
JP Morgan Chase,Software Engineering,"19,910 reviews"
JP Morgan Chase,Technology Transformation Program Manager,"19,910 reviews"
Goldman Sachs,Platform - Developer / System Engineer,"1,116 reviews"
Goldman Sachs,CCBD Technology - Marcus Build/Deploy Engineer,"1,116 reviews"
"Open Systems Technologies, Inc.",NLP Research Scientist,33 reviews
Goldman Sachs,Platform - Deployment & Runtime - Reliability Engineer,"1,116 reviews"
Workbridge Associates,C# Developer,40 reviews
Morgan Stanley,Full Stack Java Developer - Vice President,"2,614 reviews"
The Princeton Group,Junior Financial Developer,-
Mercer,Workforce Strategy and Analytics – Senior Analyst,911 reviews
BNP Paribas,Assistant Vice President - Data Science Business Strategist,"2,123 reviews"
BNP Paribas,Assistant Vice President-Data Analyst,"2,123 reviews"
Bed Bath & Beyond,Senior Data Scientist - Forecasting,"4,513 reviews"
JP Morgan Chase,Excel VBA Developer - Fixed Income RAD Team,"19,910 reviews"
KPMG,"Senior Associate, Data Analytics","4,383 reviews"
Neudesic LLC,Solution Architect - Digital Platform,3 reviews
Magnetic,"Director, Product Management",5 reviews
Goldman Sachs,Technology Management & Strategy - TechBD - Vendor Management,"1,116 reviews"
Goldman Sachs,Platform - Global Resilience Lead,"1,116 reviews"
JP Morgan Chase,Endpoint Security Director - Cybersecurity,"19,910 reviews"
Micro Focus,Security Software Sales Account Representative - Northeast,134 reviews
"Two Sigma Investments, LLC.","Software Engineer, Strategic & Technical Projects",7 reviews
Goldman Sachs,CCBD Technology - Marcus Application Developer - Analyst/Associate,"1,116 reviews"
JP Morgan Chase,Python Software Engineer for Athena Commodities,"19,910 reviews"
Unilever,Country Analytics Manager,"5,128 reviews"
Goldman Sachs,Merchant Banking Engineering - Business Software Engineer,"1,116 reviews"
Zeta Global,Sales Director,11 reviews
New York Life Insurance Co,Senior Data Scientist - Customer Analytics,"1,622 reviews"
Goldman Sachs,Technology Risk - Measurement - Developer,"1,116 reviews"
Prescriptive Data,"Backend Python Engineer, Mid-Senior",-
Bowery Farming,Mechanical & Systems Engineering Lead,8 reviews
Grubhub,Sr. Data Engineer - Research Science,242 reviews
KPMG,Manager Forensic Technology Data Analytics,"4,383 reviews"
Darwin Recruitment,Data Engineer - Quantitative,4 reviews
JP Morgan Chase,Software Engineer - Fixed Income Trading Platform,"19,910 reviews"
Goldman Sachs,CCBD Technology - iOS Developer,"1,116 reviews"
BMW North America,"Senior Analyst - Data Science, Pricing, and Reporting","1,911 reviews"
Goldman Sachs,"CCBD Technology - Personal Finance Management, Front-End Developer","1,116 reviews"
KPMG,Senior Associate - Cognitive Data Scientist Natural Language Processing,"4,383 reviews"
Goldman Sachs,Platform - Capacity Manager,"1,116 reviews"
Goldman Sachs,MBD – Business Software Engineer,"1,116 reviews"
JP Morgan Chase,Senior Cyber Security Incident Response/ Attack Analysis Lead,"19,910 reviews"
JP Morgan Chase,Technology Process Transformation Lead- ITIL Environment,"19,910 reviews"
Capital One,"Manager, Product Manager- Paribus","6,097 reviews"
Wall Street Options,Client Success Associate,-
Slack,"Senior Product Manager, SLI",6 reviews
KPMG,Manager Big Data Architect,"4,383 reviews"
Citi,Sr. Data Scientist,"13,834 reviews"
Freshly,Lead Data Engineer,7 reviews
Goldman Sachs,CCBD Technology - Java Developer,"1,116 reviews"
"Thales Communications, Inc",Threat Detection Systems Engineer,791 reviews
