company,job,summary
Viessmann,Intern Venture Development (m/f)," Research in the fields of industry 4.0, internet of things, big data. What gets you out of bed in the morning and keeps you motivated throughout the day?..."
ONE,Legal Counsel (M/W), Datenschutz bei Big Data- und Marketing-Vorhaben. Im Februar 2018 hat die ONE Versicherung AG ihren Geschäftsbetrieb aufgenommen....
Expedia,Area Manager Berlin - 12 Month FTC Mat Cover," We act with humility and optimism, respecting ideas big and small. Develop &amp; drive sound recommendations based on insights from data analysis to optimize hotels..."
VC/O,Intern Venture Development (m/f)," Research in the fields of industry 4.0, internet of things, big data. What gets you out of bed in the morning and keeps you motivated throughout the day?..."
LeROI Consulting,Digital Consultant," Du brennst für das Thema Data &amp; Digital und hast Erfahrungswissen über verschiedene technische Konzepte (datenbasierte Entscheidungsfindung, Cloud vs. On..."
Wayfair,Pricing Operations Analyst (m/f), Sufficient experience in a technical/operational role and affinity for data. Are you looking to work on implementing and managing the core business algorithms...
Bonial International Gmbh,Junior Mobile Marketing (ASO) Manager (m/f), Experience using Photoshop or Illustrator is a big plus! You will be responsible for developing strategies to improve our App Store and Play Store presence in...
OUTFITTERY GmbH,Head of CRM (m/f)," Preferably led both operating and strategic initiatives in a fast moving new business, which has included use and understanding of big data analytics and..."
Home HT,Junior Growth Manager // Home HT," Measure, prioritize and optimize growth channels and activities based on data. BA and previous experience in related marketing, sales or product areas and..."
Detecon,Erfahrener Berater Analytics Strategy (m/w/d), Berate industrieübergreifend zu strategischen Herausforderungen im Umfeld von Big Data &amp; Analytics bzw. Unterstütze den Ausbau und die Vermarktung unseres...
Adjust,Community Manager, Like the big picture? This will be a great opportunity for you if you have experience in social and community engagement paired with a good knowledge of...
Zattoo,Video Encoding and Streaming Engineer, Experience with NoSQL / distributed data stores. This infrastructure serves linear and non linear video data on a multi-Tbps scale....
T-Systems International GmbH,Senior Data Engineer IoT (m/w)," Sie verfügen über mehrjährige Erfahrung und Kompetenz, um Big Data Umgebungen (z. Sie erstellen Daten-Arbeitsabläufe und Datenprodukten und definieren Big Data..."
Dataconomy,Production Manager // Dataconomy," Data Natives is the events platform for the data driven generation, the organizer of Europe’s largest Big Data Events &amp; Conference. Data Natives Berlin 2018...."
DB,Referent fachliche Betriebsführung für die Digitalisierung," Wenn es darum geht, zukünftig Millionen Fahrgäste und tausende Züge auch digital auf den Weg zu bringen, braucht es die besten IT-Experten. 8.000 haben wir..."
BankenScore.de,Product Manager (Fintech), We have assessed the business opportunity very thoroughly and are now building a leading big fintech. We are a team of startup-experienced tech entrepreneurs...
KPMG,IT-Projektmitarbeiter (m/w), Analyse komplexer Geschäftsprozesse und Lösungsdesign sowie Mobilisierung von Geschäftsprozessen im Rahmen von Big Data und Benchmarking....
Korn Ferry International,Data Engineer (m/w)," Erstellung von Big Data Warehouses. Fachkenntnisse in Design und Management von Big Data Umgebungen (z. Fundierte Erfahrung mit Big Data Ökosystemen wie Hadoop,..."
issuu,Fullstack Developer (Berlin)," The ability to work on any system, from code running in the browser to big data analytics dealing with terabytes of data,...."
Project A Ventures,CRM Manager (m/f)," Knowledge of lead nurturing and email automation is a big plus. Project A is the operational VC that provides its ventures with capital, an extensive network,..."
telexiom,Senior Consultant: Data Architect Big Data (m/w)," Data Architect Big Data (m/w). 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen..."
BigchainDB,Python Developer // BigchainDB," Ocean Protocol is at the epicenter of blockchains + big data + AI, so if you’re not learning, then something’s wrong!..."
LeROI Consulting,Business Consultant," Du brennst für das Thema Data &amp; Digital und hast Erfahrungswissen über verschiedene technische Konzepte (datenbasierte Entscheidungsfindung, Cloud vs. On..."
GetYourGuide,Director of Analytics, Experience with Big Data analysis tools or other programming languages (e.g. Data is the lifeblood of our growing business....
Group M,Machine Learning Engineer (m/f)," A passion for big data, statistical models and maths. Motivation to work with big data volumes and relevant tools/methods (Spark, Map Reduce, Kafka ...)...."
Detecon,Digital Business Engineer Industrial IoT (m/w/d), Was dich erwartet Arbeite in Beratungsprojekten zur Identifikation von Geschäftspotentialen für Industrial IoT Lösungen Konkretisiere die Geschäftsideen mit...
Harnham,DATA ENGINEER (m/w)," Hands-on mit Big Data Ökosystemen (Hadoop, Spark, Flink, Kafka). DATA ENGINEER (m/w). Grundkenntnisse der Data Science...."
Amazon.com,Tech Executive Customer Relations Specialist, Knows how to use data and analytics to make informed decisions. You will be part of a Worldwide Digital and Device Program team that will work with various...
HotelTonight,HR Manager," You’re a master at analyzing data, understanding trends and developing recommendations for actions based on the analysis...."
Harnham,HEAD OF DATA SCIENCE (M/F)," You have experience with big data, predictive models, and mining of large data sources. HEAD OF DATA SCIENCE (M/F)...."
plista GmbH,Machine Learning Engineer (m/f)," A passion for big data, statistical models and maths. Motivation to work with big data volumes and relevant tools/methods (Spark, Map Reduce, Kafka ...)...."
Headmatch,Data Scientist mit Schwerpunkt Machine Learning (m/w), Erfahrung im Umgang mit Big Data und der Analyse von komplexen Datensätzen. Unterstützung beim Aufbau eines Data Science Teams....
Sopra Steria SE,Graduate Program - Telecommunications | Media | Entertainment (m/w)," Du lernst von unseren erfahrenen Fachexperten den aktuellen Stand der Technik, sowie Grundlagen von Big Data und Operational Analytics...."
Amazon.com,Working Student (m/f) Product Management/Business Intelligence for Amazon Marketplace," You have attention to detail, ability to do in-depth data mining, methodical approach to work while also seeking to understand the big picture...."
MHP – A Porsche Company,(Senior) Manager (f/m) BI Strategy," Sie bringen fundierte Technologiekenntnisse in den Themenfeldern Business Intelligence, Big Data und Analytics mit...."
Bayer,Application Developer - Translational Science Systems (m/f), Help leverage big data and apply newest IT technologies (such as AWS cloud services and Docker) to improve people’s quality of life....
Detecon,Praktikant IoT Development (m/w/d)," Sensoren, Aktuatoren, Arduino, Raspberry Pi / 3D Druck und Produktion von speziell angefertigten Komponenten, Netzwerken und Netzwerksicherheit / Big Data und..."
Joblift GmbH,Country Manager France (m/w), Die Anwendung neuester Machine Learning- und Big Data-Technologien sorgt für eine konsequente Verbesserung unseres Suchalgorithmus....
Deloitte,Administrator Deloitte Innovation Delivery Center (m/w/d), Das Innovation Delivery Center bündelt die Expertise von Deloitte für die Entwicklung und Produktivsetzung innovativer Softwarelösungen in den Bereichen...
CrossEngage GmbH,Business Development Representative (m/f), Its flexible data structure allows clients to integrate all data sources and existing tools without replacing their marketing stack....
BMG RIGHTS MANAGEMENT GmbH - Corporate,(Junior) Manager (m/f) Data Engineering / Publishing Royalty Processing," Handling of big data volume, extraction of data and preparation of royalty analyses and KPIs. Based on MS-Office) to enhance processing standard and efficiency,..."
Caseking GmbH,Webdesigner / Graphic Designer (m/f)," We also offer you free drinks, a well-equipped workplace, multiple small and big events throughout the year, a highly motivated team and a flat hierarchy,..."
Zeitgold GmbH,Product Analyst (m/f)," Identify, translate and prioritize important product questions with data. Explore data to find actionable insights and make product recommendations through..."
Technische Universität Berlin,Research Assistant (PostDoc) - salary grade E14 TV-L Berliner Hochschulen," Development of scalable algorithms for high-dimensional and rapidly growing data; Development of neural networks, especially of models for complex and..."
Concept Reply,Junior Entwickler IoT (m/w)," Interesse an oder Erfahrung mit den digitalen Transformationsthemen wie Big Data, Internet of Things (IoT), maschinelles Lernen, Cybersecurity sind willkommen...."
Expedia,"Associate Market Manager - JET DACH, Berlin based"," Unique market insights (partner reports, competitive data, key performance drivers)-. We act with humility and optimism, respecting ideas big and small...."
TradeMachines FI GmbH,Junior NodeJS Developer (m/f)," We are working on a big variety of technical challenges (marketplace, data pipeline, scraping …) based on a modern architecture (Microservices, AWS, NodeJS,..."
SOLYTIC GmbH,(Junior) Front-end Developer (m/w)," Aktive Mitarbeit an spannenden Projekte im Bereich IoT, A.I., Big Data, und Data Science. Im September 2017 wurde das Softwareunternehmen SOLYTIC gegründet, mit..."
Web Summit,Business Development Executive," You’ll work closely with the business intelligence team, analysing sales funnel data to create small, but critical process improvements...."
SoundCloud,Head of Security," You have a deep hands-on understanding of security at scale, as well as the ability to drive big picture, long-term projects that make an impact...."
